,word,tfidf
4296,万邦,0.03921727118154
13149,全机,0.039213305540680005
31222,车场,0.03920912005942
4211,别具,0.03919124843211
9019,五批,0.039189313260790004
30587,第十八次,0.039188220847449995
33352,十八次,0.039188220847449995
26700,坚定信念,0.03918804583868
18964,纲领,0.039176074295389995
1902,职大,0.03917540306206
21629,科协,0.03916346946016
22375,钢种,0.039159318379580005
2420,师资队伍,0.03914185461901
29548,十七条,0.039139554544800004
7238,约束性,0.03912865642502
14779,头盔,0.0391275745169
24119,学习心得,0.0391275745169
19365,同理,0.0391275745169
13078,眼罩,0.0391275745169
32602,读书报,0.0391275745169
14895,数人,0.0391275745169
34101,室内运动,0.0391275745169
30789,心得,0.0391275745169
19589,垫付,0.0391275745169
8675,整线,0.0391275745169
12717,石材,0.0391275745169
1682,审批表,0.0391275745169
18884,交通费,0.0391275745169
2113,记作,0.0391275745169
28540,和平相处,0.0391275745169
21884,人造石,0.0391275745169
8366,约会,0.0391275745169
28285,大棚,0.03912264941145
10176,坝区,0.03910565795607
1263,金刚,0.0390962294197
11861,水气,0.039096020059839996
18173,有机溶剂,0.03909167505372
16097,关中,0.03909161692509
24774,深情,0.03908689891196
25623,法律顾问,0.0390846713417
26469,制定方案,0.039059736032910006
32446,黄冈,0.0390562110104
428,待人以诚,0.0390562110104
4008,黄冈市,0.0390562110104
22266,执事,0.0390562110104
14249,整体实力,0.039039448241
28847,分配权,0.039037813639799995
28050,生存空间,0.03903054498838
21109,商队,0.03902104674303
33427,挺身,0.0390084541374
13421,挺身而出,0.0390084541374
13719,责令,0.039003320227469995
13672,风管,0.0390019515088
14863,厚度,0.039001481231630004
24598,汲取,0.039000028551110004
25926,主要参数,0.0389969687443
18479,参数均,0.0389969687443
10046,实用型,0.0389862618784
18908,宏大,0.0389844497773
9289,高等学府,0.03898116901938
7691,市属,0.038979016302
28317,机要,0.03895278691353
26946,过细,0.03894844505068
20065,统一安排,0.03893753887971
10536,吊装,0.03893153473085
4639,浴池,0.038929552807
2813,综合楼,0.0389234951938
25658,如不,0.03892069293424
34052,三下,0.038920241321029996
20628,挪威,0.038919785012650004
17498,塑形,0.0389126935568
24963,本科班,0.03890728944445
29808,科班,0.03890728944445
9485,融为一体,0.03890618783038
23573,氮气,0.0388998770289
19650,评核,0.03889958062117
11245,赶到,0.03889702437204
12795,火墙,0.0388946728382
13054,防火墙,0.0388946728382
18064,现代科技,0.03889108026034
14991,门卫,0.03888177266313
5260,管科,0.038880875638290006
28479,交友,0.0388806781695
20202,回风,0.038877307731710005
18997,不对,0.03887265688160001
33813,堆肥,0.0388713689597
27926,监测技术,0.03885253540631
23885,十四条,0.038837044492600004
29512,急剧,0.03881177490851
8071,神农架,0.0388104079673
31216,频出,0.0388104079673
2461,平年,0.0388104079673
3217,老大,0.0388104079673
1643,保康,0.0388104079673
11350,年轮,0.0388104079673
11720,磷化,0.0388104079673
32490,神农,0.0388104079673
10175,一年半载,0.0388104079673
26304,老大难,0.0388104079673
3504,化工系,0.0388104079673
26886,专业课,0.0388104079673
11206,五氧化二磷,0.0388104079673
13603,环化,0.0388104079673
15031,信誉至上,0.0388104079673
27773,后势,0.0388104079673
17324,大难,0.0388104079673
29212,论资排辈,0.0388104079673
28179,半载,0.0388104079673
23936,山系,0.0388104079673
6581,年轻有为,0.0388104079673
435,每班,0.0388104079673
2116,水蒸气,0.0388104079673
3545,磷酸钠,0.0388104079673
7723,色度,0.0387986146046
16823,烟草,0.0387986146046
1771,铜版纸,0.0387986146046
4186,白卡纸,0.0387986146046
723,铜版,0.0387986146046
21131,麦草,0.0387986146046
476,卡纸,0.0387986146046
28197,衍生,0.03877583559385
30127,春风,0.038775634532780004
8559,买得起,0.0387689228212
8438,电力线,0.03876647062749
9027,所指,0.038761084713719994
9094,试题,0.03874496958463
21982,定点医院,0.03874372370123
25452,一万余,0.0387429670094
9966,场主,0.038738826636519993
2324,截止日,0.03873653521513
9449,生物医药,0.03873474740996
14250,证券日报,0.03873137101535
26698,厚德,0.03872303736606
10269,转至,0.03871755327149
25760,出警,0.03871220644414
29239,终生,0.0387055790753
27881,政权,0.03869713120537
33639,铺路,0.03868772246919
13451,太平,0.03868064853255
32418,各直属,0.03867930762565
14400,冷藏,0.0386706325446
10742,维尼纶,0.0386557222917
13624,大街,0.03864786647652
5564,累累硕果,0.038646230283069995
31271,方相,0.038643038513989994
16598,谣言,0.0386196314209
17494,对抗,0.038618186816
25337,乐清市,0.0386181017533
19730,自筹,0.038616745473700004
31840,自筹资金,0.038616745473700004
3270,谋私利,0.038600552575929994
9879,钨矿,0.0385971441309
20571,成册,0.0385887761274
11698,模态,0.0385817064594
33398,维修网,0.0385817064594
10448,荣誉榜,0.0385817064594
4429,一级代理,0.0385817064594
17747,利好,0.0385817064594
5719,便是,0.038579145659139995
27775,三十多年,0.038567907598
14532,上证指数,0.0385667554874
10126,出入库,0.03855480972184
13722,谈心,0.03854135298094
4697,编纂,0.0385384300727
18467,身影,0.03853796721987
13136,信奉,0.03852653929894
11876,化工原料,0.03852593941309
10554,炉顶,0.0385253694566
25480,总指挥,0.0385163602449
19288,储备库,0.03849661367078
14977,计重,0.03849657386408
13855,书签,0.03848981409271
16837,第二十二次,0.0384752263198
12294,安盟,0.03845634733677
31906,兴安盟,0.03845634733677
31079,二百,0.03845308943581
2923,控制参数,0.0384520156401
5649,优秀教师,0.0384509001271
32930,巴斯夫,0.0384471103392
19527,巴斯,0.0384471103392
703,均分,0.03843941805792
9354,团作,0.03843574488084
8265,班长,0.0384337191094
32345,水流,0.03842205804537
31841,事假,0.0384080738764
34114,病事假,0.0384080738764
9814,材种,0.03840544671
9519,疑似,0.038399948710949997
33603,社会动态,0.03839972315649
27267,边疆,0.03839759985536
29622,九年制,0.0383975026694
29305,调好,0.03839480615842
7631,基本国情,0.0383861139784
22553,氯化铵,0.0383839058582
23702,优等,0.038382687771
11254,股权证,0.03836996445138
27038,认股权证,0.03836996445138
30073,角落,0.03836326088186
8615,装设,0.03836309123963
26123,重复使用,0.03836278450162
4178,入选国,0.03835583354363
22287,低廉,0.03835520633462
25814,电信,0.03835219559565
4961,潮州,0.0383461576043
6116,托克托,0.0383461576043
3434,多伦,0.0383461576043
27817,二流,0.038325226321040004
2885,均值,0.03831686408624
1114,平均值,0.03831686408624
14795,体操比赛,0.0383163479672
26024,优待,0.03831169023387
3466,上溢,0.038311663355289995
32232,井喷,0.038311663355289995
9429,服人,0.038308116987159996
24390,好地解决,0.038306937595
4470,主要职责,0.03829613997656
33832,兴旺,0.038292245494700006
2267,第三阶段,0.03828752882006
17425,开动,0.038285219163200004
20084,生在,0.03828425205588001
14687,得失,0.038272768883800004
23318,之时,0.03826491851918
16160,博士生,0.0382553472485
30432,古尔邦,0.0382351698618
1600,古尔邦节,0.0382351698618
32882,肉孜节,0.0382351698618
17803,球技,0.038232125255169995
21053,处理场,0.038217736712500006
28849,租用,0.03821494503362
9679,努力争取,0.03820730409916
10782,销售商,0.03820585007603
21482,支撑力,0.038205541928
16378,间质,0.0381965671744
4307,国内部,0.03818639209928
2208,蓄水池,0.038178715412899994
10914,诊疗,0.038167336159599996
21739,推诿,0.038164205559350003
32469,浦东新区,0.03815706968293
33991,卫生部,0.03815634558032
23399,通车,0.03814405845155
8485,重水,0.03814294752217
24681,老弱,0.038136969563300004
18275,解聘,0.03813077691154
8853,积德,0.03811987769051
497,家家,0.0381178842633
31516,生态园,0.0381127829844
6633,加工厂,0.038112686085
10271,诚心,0.0381080866471
32191,新立,0.0380930995345
2468,园林城市,0.038080606950600004
20692,修好,0.03806288147912
26497,奥林匹克,0.0380403189786
14217,奥林匹,0.0380403189786
5467,抛光,0.0380383768341
999,国贸,0.0380383768341
24446,蒙古包,0.0380383768341
27500,高科技股,0.0380383768341
22463,付有,0.038035619306799995
22717,租赁业,0.0380186729446
21681,施为,0.03800679880155
11101,同地,0.03799479621675
20072,中国船舶重工集团公司,0.0379923957487
9563,踏踏实实,0.03799235375818
15666,手参,0.03798592061121
33970,点到面,0.037985362637
20280,关键设备,0.03797732989098
31981,求新,0.03797334932410999
32389,日渐,0.0379718206503
3925,助人,0.03797029394306
16808,个人收入,0.03796641735184
31887,进万家,0.03796206057519
28303,急性,0.03796115334349
12509,第二十八,0.03796051835682
24479,适用技术,0.03796028144848
18943,结过,0.037959042211569996
12289,主任委员,0.03795478885946
27533,减产,0.03795009080249
5682,铁制,0.037948041196900005
28121,家境贫困,0.03794333467388
10180,气流,0.03794135759958
27907,年轻人,0.03793929804232
17398,内热,0.037937163706999996
29407,口外,0.0379339315127
10593,检查报告,0.03792382491784
16809,交易系统,0.0379175393697
5527,肺病,0.03787488050691
23807,氧化锌,0.03787133672399
2485,第一号,0.03786561895178
12105,心要,0.03786163787652
20940,放去,0.0378614168592
29441,水性,0.037836500823209995
18813,晚宴,0.037834496665
2645,光学仪器,0.037831736725399995
28592,价格政策,0.03782198643036
24189,墨西哥,0.037819866826629994
25517,墨西哥湾,0.037819866826629994
28207,西哥,0.037819866826629994
9475,监督控制,0.0378153251754
12146,医疗保健,0.0377926265057
33094,高远,0.037790484016800005
25899,植入,0.03777876963258
4293,公共场所,0.037775285116090004
31568,撤离,0.0377717096184
7348,配餐,0.0377717096184
14373,水鼓,0.0377717096184
20792,最低工资,0.037767970737090005
27326,胶管,0.037767666190499996
18234,保护期,0.0377575784956
32106,因而,0.03775539123178
25084,劳逸结合,0.037743954383980004
8115,劳逸,0.037743954383980004
7803,追查,0.03773533899231
23308,正处,0.0377311849476
15889,流媒体,0.03772228155936
6183,建立相应,0.037704735768299996
23225,组员,0.03770445119536
10978,无损,0.037703325552799996
13406,家乡,0.03768561129618
550,技工学校,0.03768118976206
5029,兑付,0.03767321995398
21925,点整,0.037671281629
4844,识别系统,0.03766965225702
20126,泛亚,0.0376666728131
33812,别克,0.0376666728131
30041,科技产业,0.03765650377554
22127,超滤,0.03765495201195
32988,上海浦东,0.037654382379619995
19701,永丰,0.037648821353199996
5563,重旱,0.037648265260899996
1031,首条,0.03763910633164
29077,全区,0.0376309528244
5397,双氧水,0.0376269063009
13129,双氧,0.0376269063009
24269,重申,0.0376158035785
10279,明文,0.0376149313752
2284,工商部,0.0376149313752
8223,疗效显著,0.0376149313752
29953,工商部门,0.0376149313752
34026,存心,0.0376149313752
4767,基本权利,0.0376149313752
29632,仁德,0.0376149313752
23244,攻克难关,0.0376149313752
7067,家传,0.0376149313752
30212,义利,0.0376149313752
6113,说明文,0.0376149313752
34340,树立典型,0.0376149313752
16904,行径,0.0376149313752
18698,力攻,0.0376149313752
5799,均享,0.0376149313752
6552,选料,0.0376149313752
7183,上乘,0.0376149313752
11536,三角区,0.03761206065307
25069,指挥中心,0.037610473168379996
9704,电板,0.037609092845089995
26734,入驻,0.0376084382455
13233,本世纪,0.03760326544994
2556,研修班,0.03759227413458
18668,在职人员,0.03759113977538
33256,办证,0.03759045629756
2257,二十多年,0.037582483811520004
11132,三星,0.03757765333946
2242,线图,0.03757710290831
20300,耐热,0.037567216890099994
5710,时节,0.03756501353557
18666,多产,0.0375636168627
26284,户数,0.0375571571029
4300,兼济,0.0375559388171
31569,昼夜,0.03754575661756
22313,减值,0.037545483628799996
18704,报体,0.03753327611044
5871,缅甸,0.037518815788399995
6977,春耕,0.0375165332437
22143,氯化钡,0.03750897931985
4207,确保重点,0.0374943666506
8424,宣讲,0.0374869670936
1046,电锅炉,0.037485758313700004
27241,电锅,0.037485758313700004
25334,大排查,0.0374849880091
9247,后盾,0.037476636163479994
18526,布制,0.03747331340767
30698,校门,0.03747065848723
5487,仅存,0.037463977814
27648,行约,0.0374633936908
26597,同到,0.0374601678088
4462,会晤,0.03745885712381
29635,非处方药,0.037455119298770004
28107,低硫,0.03745473491347
25919,广益,0.03744988574203
1717,集思广益,0.03744988574203
18636,科特,0.0374489335159
28992,新型产业,0.0374489335159
5276,食品机械,0.0374489335159
31390,国本,0.037447683716800004
9315,中国农业银行,0.03744197281031
10118,解毒,0.0374393494246
7163,下拨,0.0374393494246
25974,儿童节,0.03743928865678
8857,颜色,0.03743673596423
23208,高材,0.0374292519032
19828,进用,0.03742600915691
28357,建材工业,0.0374157303814
32295,山东省委,0.0374155952196
319,东营市,0.0374155952196
31120,顺利开展,0.03741363470914
20432,无泄漏,0.0374125232359
29935,心理咨询,0.037412499078609995
10083,开发计划,0.0374100342878
33499,首笔,0.0374084053086
1086,流程化,0.037385159081819996
6795,协商会议,0.0373830957345
24743,救灾物资,0.037378481752539994
30943,水罐,0.0373657198453
3879,误餐,0.03735923304034
776,练习,0.0373445498293
10023,误差,0.0373336759669
25589,日常事务,0.0373332859476
31653,常事,0.0373332859476
1800,联唱,0.0373291996378
2757,十六家,0.0373291996378
15353,本轮,0.0373291996378
24350,征信,0.0373291996378
18624,蓬勃开展,0.0373291996378
32804,基层人员,0.0373291996378
14782,中心站,0.0373291996378
9310,每星期,0.0373291996378
10898,深情厚意,0.0373291996378
28587,素行,0.0373291996378
11668,厚意,0.0373291996378
25254,最低价,0.0373291996378
5952,巩义,0.0373291996378
16293,巩义市,0.0373291996378
26258,少部分,0.037324395644589996
23806,配齐,0.03732031393646
1414,不克,0.037319509634
4354,原岗,0.03731594195113
16050,放电,0.037303370444289996
26070,无以,0.037299692597189994
23357,警告,0.0372984450131
5792,建筑安装,0.0372939632724
14505,断成,0.03728806203457
24579,远离,0.03728276004036
9297,施工队,0.037271262200459995
2602,高热,0.037266864931659996
1170,中美,0.03726574077557
28776,制止,0.03726508572183
12159,深信,0.03726085926711
7421,设备利用,0.0372541332549
10918,洗衣机,0.0372501104066
32270,台球室,0.0372433024339
4022,无数,0.037239032085
10431,矿冶,0.03723751801397
7106,先进典型,0.037233929229479996
26125,高声,0.037218758647550004
24280,食用,0.03721257451966
22860,中国矿业,0.03720239306083001
20799,个人信息,0.037195987209600004
24431,凝结水,0.03719175258988
5370,对照检查,0.037190660181
30625,尽可能少,0.037190660181
18821,清偿,0.037190660181
14116,综合化,0.03718797951454
21231,倾角,0.03716532180367
2329,虐待,0.037164435121469996
7208,必由之路,0.037164015084469995
15749,国分,0.0371611054619
25914,上层,0.037149477795
16820,哀悼,0.03714888782078
18925,证言,0.03714530812663
20218,第一道,0.03714381181169
30680,科研经费,0.037140059433030004
17921,安世,0.03713098562818
22728,履带式,0.03712383145267
12928,准确度,0.03712011149622
10627,国家开发银行,0.03711855327105
32241,温和,0.03710451916303
5671,挖潜力,0.0370955879593
16258,剂量,0.0370931892003
10145,风风,0.03708519589624
8313,第十四届,0.03706110782016
17761,上供,0.03704821702347
16441,多元醇,0.03704335683181
8158,等奖项,0.0370355139869
23600,捐给,0.03703415218573
6446,控制精度,0.037031675465200004
4134,大专班,0.03702738962914
14201,中上游,0.0370265601393
27347,华县,0.0370265601393
18608,中上,0.0370265601393
1425,复旦大学,0.0370130286165
13875,富宁,0.03700109347821
19200,团市委,0.03698299772878
16699,先进性,0.03697909095244
16278,投诉率,0.0369776681413
6958,进位,0.036968908592299995
26726,送暖,0.036968908592299995
30491,经济系,0.0369680841902
9779,成钢,0.03696794105098
25523,长治久安,0.0369660602973
7336,业态,0.03695880963104
13305,承运,0.03694973145819
14765,把风,0.0369474375547
26140,优胜奖,0.0369336922585
15420,终端用户,0.036931599407749996
27815,移动式,0.036924160463720004
23093,居住区,0.0369170573744
2115,住区,0.0369170573744
17640,局委,0.036915049954849996
23367,生林,0.036914109285019994
29587,风正,0.036910924159000005
25144,资材,0.03690211188154
24388,河堤,0.036900259594429996
22613,饺子,0.03689522557939
692,法部,0.0368900011488
9872,出众,0.0368900011488
28543,东北地区,0.03687788365411
32605,生物质能,0.0368722730909
23123,遭到,0.036869146866909994
26470,苗圃,0.0368687789845
22368,专业部,0.03685311543535
33974,力排,0.03684228528697
33109,经贸合作,0.03683604903506
24923,年头,0.03683556061135
24057,主流程,0.03682125537038
28399,今年以来,0.0368137690026
2219,招聘会,0.036810572541110004
13197,净气,0.036807896068529994
8793,法制化,0.03680654849449
17684,知识面,0.036797509689100005
3780,健身器,0.03677849930063
12519,健身器材,0.03677849930063
32260,处在,0.036774417239599996
22925,体育场,0.036772399725909996
12565,闭幕,0.03676737655849
3483,加压,0.03676724338567
9622,传送,0.03676453583468001
20388,云溪区,0.0367574089262
6843,劳动节,0.0367479208892
11895,五一劳动节,0.0367479208892
5101,除此以外,0.0367478222597
25870,自控,0.03674761608874
23138,首创精神,0.03673733502624
7090,金信,0.03673213220452
19345,置产,0.03672962124366
4286,阴极铜,0.03672287193291
12967,修整,0.036716298279029995
11573,指正,0.03671441992052
16157,模块化,0.03670654010062999
27903,造物,0.03670502854411
8816,师范大学,0.036703071066500004
26957,富集区,0.0367006146124
28490,口水,0.03669414558969
30460,平明,0.036691285176130004
10856,凉城,0.036690276622
23773,维莱,0.036690276622
10242,奔丧,0.0366833814138
5983,泉州,0.0366833814138
5800,质检员,0.0366833814138
3605,分娩,0.0366833814138
7598,认监委,0.0366833814138
7400,泉州市,0.0366833814138
9448,虚心接受,0.0366780047758
14791,炼制,0.03667534695817
6959,短线,0.0366739429563
11990,新线,0.0366713942076
21290,亮相,0.03666272497652
4963,官方,0.03665866958517
33748,信誉第一,0.036654210481799995
28177,结论,0.036652049980339996
10017,巨型,0.0366485509353
26091,挂帅,0.036646698135
20301,所想,0.036645781846449996
180,疏导,0.03664273292259
10099,几十,0.03664168844655
34380,操作能力,0.03663366435073
30505,过热,0.03663176806007
21609,水泵房,0.03662331865901
18575,一户,0.03661948333364
16203,每期,0.03661839903043
12541,对外部,0.03661206198598
27877,火大,0.036588970562109996
127,回到,0.03656683320347
2197,作业管理,0.0365551913967
20553,内战,0.036543447640599996
33184,武定,0.0365341786327
14653,水份,0.0365324186932
2323,毛利,0.036530261971799996
1818,毛利率,0.036530261971799996
28602,权益法,0.03652307105357
10358,数百人,0.0365155740506
20733,万片,0.036512791343899995
33956,德文,0.036510418793649996
14754,迫切需要,0.036510418793649996
33902,轻质,0.03650502481377
26729,定金,0.03650328880569
7633,庆典活动,0.036496243182919996
23007,浪潮,0.03648668058812
11271,五星级,0.03648458915913
28682,国际交流,0.036478411369299996
22311,装上,0.0364689290804
21894,新飞,0.0364681942657
26351,管业,0.0364681942657
27620,钢格板,0.0364681942657
4823,本级,0.0364681942657
28183,运力,0.03645316800202
22134,给水管,0.0364368235952
21522,主题鲜明,0.03642344110767
30177,首发,0.036413347079270006
3621,烧煤,0.0364102001619
33113,人民法院,0.03640952149041
16868,相邻,0.03640764900693
20720,心水,0.0364026462147
21460,南路,0.03639689363563
19279,联络人,0.0363820646294
493,政企分开,0.0363820646294
24134,开槽,0.0363820646294
19148,工作电压,0.0363820646294
4773,沁阳,0.0363820646294
1762,不齐,0.0363820646294
21876,洗衣房,0.0363820646294
8654,商丘,0.0363820646294
32114,星区,0.0363820646294
31574,葛店,0.0363820646294
20705,商丘市,0.0363820646294
29266,沁阳市,0.0363820646294
9887,永固,0.0363820646294
29952,参差不齐,0.0363820646294
5830,批字,0.0363820646294
22748,通勤车,0.0363820646294
2436,流片,0.0363820646294
13656,基本功,0.03638153098392
191,衷心,0.03637576092507
34176,大政,0.03637362230362
13964,高科技产品,0.0363719015467
12919,遵行,0.036370715690680004
3500,电力电缆,0.036361104206299996
20749,查办,0.036354298366639996
13062,滤机,0.03633919460358
13657,过滤机,0.03633919460358
17161,招用,0.0363374436571
26693,商调,0.0363374436571
32553,约基,0.0363374436571
8762,祝愿,0.0363374436571
17308,数台,0.0363374436571
30082,修理工,0.0363374436571
5071,助您,0.0363374436571
31312,胸襟,0.0363374436571
11034,平均分,0.0363374436571
12697,成大器,0.0363374436571
23682,大器,0.0363374436571
4396,配戴,0.0363374436571
24426,通宵,0.0363374436571
15120,主打产品,0.0363374436571
8859,多发期,0.0363374436571
12943,商业伙伴,0.03633656127373
12843,树节,0.0363354050895
29580,植树节,0.0363354050895
8975,蕴含,0.03633479149559
13529,棱镜,0.0363307793613
17756,照相机,0.0363307793613
30402,粤北,0.036327093283199996
26648,递交,0.03632080814143
13921,中天,0.03631407446231
27095,速生林,0.0363038788945
22358,代培,0.03629796620218
17010,整整,0.03629600686177
20480,扶贫县,0.03629277174248
5765,彩涂板,0.036290363589
33543,公交车,0.03628186005298
132,厚德载物,0.03626193814997
25417,载物,0.03626193814997
15331,送交,0.0362591893719
23055,电子产品,0.03625821135778
17120,换算,0.03625745969712
34091,锲而不舍,0.03625503827197
14337,低调,0.0362433812479
17418,捕捉,0.036221157968269996
2299,西门子,0.0362122925215
23295,西门,0.0362122925215
17399,奉献给,0.03620995766416
5595,受困,0.036205067745299996
6412,进到,0.03620044223763
24779,吉安,0.03618798465123
5155,摄氏度,0.036187003595589996
14226,摄氏,0.036187003595589996
14789,本世纪初,0.0361801424155
25637,除权除息日,0.0361724270472
33820,酒精,0.0361724270472
26590,除权,0.0361724270472
14153,二十年,0.03617005707081
33750,余位,0.03615980940774
17193,精神面貌,0.036154662739599996
13120,扑救,0.036152798042620005
32946,防雷,0.0361477606699
2532,一组,0.03613667461141
21159,勘察,0.03612813793165
26181,信息流,0.03612755577854
13843,跌宕,0.036120319095099995
422,跌宕起伏,0.036120319095099995
25721,第十二次,0.036117070549299995
31968,商代,0.03611459034965
33316,大事记,0.036099112607249996
32291,声乐,0.03609452109636
29391,等化,0.0360858512244
21226,迎难而上,0.036079278377309995
8706,下矿,0.0360790749548
7495,方积,0.03606992456531
18039,贸易商,0.03606561618682
17585,各项政策,0.03606549343628
17650,万多名,0.0360653050031
1339,开发量,0.0360635387452
7979,培训部,0.0360626873945
18018,气筒,0.03605003651601
12819,危险性,0.03603358140595
27609,廉租房,0.0360304039513
2247,策应,0.0360296693652
17937,电容量,0.036028037492090006
8114,家康,0.03602620494577
30255,少儿,0.0360170434659
25583,给予帮助,0.03601216780019
18718,喷水,0.03601084632266
34117,大门,0.03600350793752
5108,流动率,0.03600340190049
14931,安庆,0.036002717139580004
34432,机房,0.035994139224969995
12280,十多家,0.03598092049834
10000,密切配合,0.03598056792374
31132,奠基,0.03597010292618
31446,微量,0.0359663695248
6022,东信,0.03595039005973
16162,低等,0.0359482855448
33506,移植,0.035945625971939996
19308,物流业,0.0359288069051
18190,学历证书,0.03592760692698
3786,服务项目,0.03591958260039
13417,真切,0.03591422943935
2025,收货,0.03591169871515
3594,鲁班奖,0.0359098545132
148,鲁班,0.0359098545132
25384,名册,0.03590976414439
14331,创始,0.03590177345398
30731,经济师,0.03588976660247
28994,追缴,0.0358865251805
18610,基准利率,0.0358865251805
31685,解风,0.0358865251805
6141,烟头,0.0358865251805
20364,责权分明,0.0358865251805
9935,高利率,0.0358865251805
20856,烟标,0.0358865251805
31646,少吸,0.0358865251805
30303,质保金,0.0358865251805
8798,代理权,0.0358865251805
13189,烟味,0.0358865251805
3759,链断裂,0.0358865251805
29240,蓝天白云,0.0358865251805
15385,省会,0.0358865251805
22727,应用软件,0.0358865251805
9156,欠帐,0.0358865251805
13899,短期贷款,0.0358865251805
25754,缴欠,0.0358865251805
34302,留足,0.0358865251805
30211,百亿元,0.0358844454273
15917,居安思危,0.03588312152527
11106,多部,0.03588211055809
34282,邢台市,0.0358753689274
33531,丰产,0.0358745029184
9509,比对,0.0358567366822
31379,新教,0.035853415471389996
10111,唤起,0.03585337108212
4250,升水,0.0358522483777
27027,近百家,0.035849053213080004
28839,文号,0.035848993819430006
19155,养老院,0.035846223095619995
16393,获知,0.03583291880958
14034,开拓者,0.03583057737679
33605,次日,0.0358244958767
11252,芙蓉,0.0358225114632
761,套裁,0.0358029172567
18438,开业,0.03579927322255
33199,产品推介,0.03577977708231
20061,物质财富,0.03577758055982
4687,创造物,0.03577758055982
23479,纳凉,0.03574997195897
21789,变压器厂,0.0357483561805
16499,形势教育,0.035742609760500005
20455,龙服,0.03574111575385
16892,来往,0.03572709319838
15565,物质文明,0.035726971570640004
12589,呼伦贝尔,0.03572630602109
3751,高原,0.03571785492513
17081,黄牌,0.0357174516416
27105,高功率,0.0357174168273
9677,升起,0.035715306607700004
13632,尤为重要,0.0357141541293
7914,未及,0.035704970811039995
5180,福州大学,0.03570485219
17052,全长,0.03570139648166
9747,初见,0.0357009302916
23484,环环,0.03569618465041
675,读研,0.0356939263267
13183,本机,0.035687806615200005
26185,全面进步,0.03568775043037
13096,产权交易,0.03567763388006
9724,稳中有,0.03567182795095
1051,流通领域,0.035653706361100004
16138,法制宣传,0.035649379983580004
28444,立三,0.03564764379988
14574,软磁,0.03564764379988
32440,状况良好,0.03564520936104
16252,右岸,0.0356449757251
15193,中华鲟,0.0356449757251
5594,水文气象,0.0356449757251
29869,北能,0.0356449757251
2649,情报网,0.0356449757251
30500,文气,0.0356449757251
18798,石头,0.0356403050433
1703,血站,0.0356402693577
20808,外人,0.03563909296865
13786,准定,0.0356341703871
31803,工业气体,0.03562346226917
9802,内分泌,0.0356198139323
26697,分泌,0.0356198139323
13929,机构调整,0.03561837409556
25487,件产品,0.03560929115098
12001,银行信用,0.03560902197952
21507,集中供热,0.03560790375238
32329,调资,0.03560286848746
17709,后金,0.03559451549384
19771,四位一体,0.03559063336627
1038,着火,0.03558544948005
1698,各阶,0.035584201959820004
28660,船务,0.0355771879987
28158,液体化工,0.0355771879987
10353,分合,0.0355700001155
28224,歌咏,0.03556027644948
21638,销价,0.03555729041295
27651,床位,0.03555495000979
17549,矿业大学,0.03554947128616
14772,中国矿业大学,0.03554947128616
16180,球友,0.0355490252819
5044,内需,0.03554429474142
12150,微型,0.0355364251934
30612,合演,0.035532656664669995
6915,保正,0.0355225969251
18387,山体,0.035520317364810004
2040,铸锻,0.035516998550790005
34232,主动权,0.035503772931979996
19731,村学,0.03549670917734
22954,气气,0.0354867353509
22487,运输部,0.03548079578648
5242,水域,0.035460598427690004
32504,管理权限,0.03545608096322
34360,蓬勃发展,0.035454483996540005
3923,万公里,0.035449384591699995
13445,万支,0.03544083071286
22126,换装,0.03544018930569
1868,伤病员,0.0354268207436
27908,新风,0.03542651151055
21441,老师,0.03542487660002
15153,拥军,0.03542472225059
21549,加内,0.03540141957953
9123,关关,0.035390952656369996
28655,检定,0.0353887069499
1972,饮水机,0.0353873601363
23672,大到暴雨,0.0353818912339
4779,东坡,0.0353818912339
1101,加护,0.0353818912339
32825,丹棱,0.0353818912339
11642,受灾面,0.0353818912339
15557,彭山,0.0353818912339
25056,受灾面积,0.0353818912339
25064,眉山,0.0353818912339
15959,丹棱县,0.0353818912339
3817,洪雅,0.0353818912339
3665,东坡区,0.0353818912339
7069,洪雅县,0.0353818912339
6057,彭山县,0.0353818912339
34227,上至,0.0353818912339
29838,岷江,0.0353818912339
26106,缠身,0.0353818912339
4311,一百多名,0.0353818912339
23433,普降,0.0353818912339
25828,男子,0.0353807986436
22636,全称,0.03537783452308
25979,第五名,0.03536571058518
31473,术业,0.03536046053535
31744,连线,0.03535992922853
15045,单纯,0.03535650371028
15739,纳百川,0.03535271760989
28360,志向,0.03534048815116
25837,大治,0.03533954968395
7984,造福一方,0.0353318418128
13969,不等,0.03533153283537
7447,过来,0.03532447306844
4453,换节,0.03532397867991
32348,米饭,0.0353190608601
8287,消耗品,0.0353190608601
23453,食品工业,0.0353190608601
27666,水饺,0.0353190608601
10605,洋海啸,0.0353190608601
26759,依赖性,0.0353190608601
29012,远远不够,0.0353190608601
25093,面点,0.0353190608601
8753,金融系,0.0353190608601
28597,一只,0.0353190608601
14215,非典,0.0353190608601
1621,印度洋,0.0353190608601
13566,心光,0.0353190608601
13396,菜叶,0.0353190608601
12841,等速,0.0353190608601
13904,卢氏,0.0353190608601
29378,第一颗,0.0353190608601
23027,经打,0.0353190608601
16186,卢氏县,0.0353190608601
33976,并存,0.035311476823589996
17346,直属单位,0.035311347690799993
30626,回族,0.0353103299007
