"stock_code","sname","area","pos_x","pos_y","industry","institutional","lootchips","pricelimit","shareholders","name","ename","register_date","addr_reg","addr_work","market","listing_date","offer_date","stock_type","addr","create_date","id","web_site"
"600637","东方明珠","上海","121.506","31.2453","商业辅助服务","262653.86","21.58","26.27","795.17","上海东方明珠新媒体股份有限公司","Shanghai Oriental Pearl Media Co.,Ltd.","1992/8/24","上海市徐汇区宜山路757号","上海市徐汇区宜山路757号","上海证券交易所","1993/3/16","1992/8/4","流通A股","","","",""
"601216","君正集团","内蒙古","106.736","39.4779","通用化工品","368640.00","36.86","36.86","439.05","内蒙古君正能源化工集团股份有限公司","INNER MONGOLIA JUNZHENG ENERGY & CHEMICAL GROUP CO.,LTD.","2003/2/16","内蒙古自治区乌海市乌达工业园区","内蒙古自治区鄂尔多斯市鄂托克旗蒙西工业园区","上海证券交易所","2011/2/22","2011/2/10","流通A股","","","",""
"601111","中国国航","北京","116.568","40.0707","航空客运","1308475.10","83.29","130.85","782.95","中国国际航空股份有限公司","Air China Limited","2004/9/30","北京市顺义区空港工业区天柱路28号蓝天大厦","北京市天竺空港经济开发区天柱路30号","上海证券交易所","2006/8/18","2006/8/9","流通A股","","","",""
"000002","万科A","广东","114.312","22.605","不动产投资开发","1104805.81","96.72","110.15","1328.92","万科企业股份有限公司","China Vanke Co., Ltd.","1988/11/1","广东省深圳市盐田区大梅沙环梅路33号万科中心","广东省深圳市盐田区大梅沙环梅路33号万科中心","深圳证券交易所","1991/1/29","1988/12/28","流通A股","","","",""
"600518","康美药业","广东","116.158","23.3081","制药","439742.90","43.97","43.97","763.83","康美药业股份有限公司","Kangmei Pharmaceutical Co., Ltd.","1997/6/18","广东省普宁市流沙镇长春路中段","广东省深圳市福田区下梅林泰科路","上海证券交易所","2001/3/19","2001/2/26","流通A股","","","",""
"601618","中国中冶","北京","116.455","39.9698","建筑施工","1911000.00","162.39","191.10","1265.02","中国冶金科工股份有限公司","Metallurgical Corporation of China Ltd.","2008/12/1","北京市朝阳区曙光西里28号中冶大厦","北京市朝阳区曙光西里28号中冶大厦（境内）、香港湾仔港湾道1号会展广场办公大楼32楼3","上海证券交易所","2009/9/21","2009/9/9","流通A股","","","",""
"300423","鲁亿通","山东","120.628","36.9478","电子电气组件与设备","8800.00","11.40","19.86","438.74","山东鲁亿通智能电气股份有限公司","Shandong Luyitong Intelligent Electric Plc.","2003/12/11","山东省莱阳市龙门西路256号","山东省莱阳市龙门西路256号","创业板","2015/2/17","2015/2/10","流通A股","","","",""
"601898","中煤能源","北京","116.4","39.9697","煤炭开采","1325866.34","91.52","132.59","606.78","中国中煤能源股份有限公司","China Coal Energy Company Limited","2006/8/22","北京市朝阳区黄寺大街1号","北京市朝阳区黄寺大街1号","上海证券交易所","2008/2/1","2008/1/25","流通A股","","","",""
"600795","国电电力","辽宁","121.753","39.0494","电力（IV）","1965039.78","178.16","196.50","758.94","国电电力发展股份有限公司","GD Power Development Co., Ltd.","1992/12/31","辽宁省大连经济技术开发区黄海西路4号","北京市朝阳区安慧北里安园19号楼","上海证券交易所","1997/3/18","1992/11/2","流通A股","","","",""
"600837","海通证券","上海","121.442","31.2408","投资服务","1150170.00","80.92","115.02","1230.00","海通证券股份有限公司","Haitong Securities Company Ltd.","1993/2/2","上海市广东路689号","上海市广东路689号海通证券大厦","上海证券交易所","1994/2/24","1993/10/12","流通A股","","","",""
"600372","中航电子","北京","116.538","39.8113","航空航天","175916.29","17.59","17.59","436.62","中航航空电子系统股份有限公司","CHINA AVIONICS SYSTEMS CO.,LTD.","1999/11/26","北京市北京经济技术开发区经海二路29号院8","北京市朝阳区曙光西里甲5号院20号楼第八、九层","上海证券交易所","2001/7/6","2001/6/20","流通A股","","","",""
"002304","洋河股份","江苏","118.381","33.7813","酿酒业","150698.80","12.28","15.07","754.14","江苏洋河酒厂股份有限公司","Jiangsu Yanghe Brewery Joint-stock Co., Ltd.","2002/12/27","江苏省宿迁市洋河镇中大街118号","江苏省宿迁市洋河镇中大街118号","中小企业板","2009/11/6","2009/10/27","流通A股","","","",""
"601899","紫金矿业","福建","116.435","25.0698","金矿开采","215432.44","158.04","215.73","597.38","紫金矿业集团股份有限公司","Zijin Mining Group Co., Ltd.","2000/9/6","福建省上杭县紫金大道1号","福建省上杭县紫金大道1号，厦门市湖里区泗水道599号海富中心19-22层","上海证券交易所","2008/4/25","2008/4/16","流通A股","","","",""
"601169","北京银行","北京","116.358","39.8982","银行业（IV）","1267222.97","126.72","126.72","1111.35","北京银行股份有限公司","Bank of Beijing Co., Ltd.","1996/1/29","北京市西城区金融大街甲17号首层","北京市西城区金融大街丙17号北京银行大厦","上海证券交易所","2007/9/19","2007/9/11","流通A股","","","",""
"600109","国金证券","四川","104.067","30.6683","投资服务","302435.93","28.37","30.24","430.35","国金证券股份有限公司","Sinolink Securities Co., Ltd.","1988/7/20","四川省成都市青羊区东城根上街95号","四川省成都市青羊区东城根上街95号成证大厦16楼","上海证券交易所","1997/8/7","1988/6/30","流通A股","","","",""
"600585","海螺水泥","安徽","118.39","31.3445","建材与构件","529930.26","40.00","52.99","733.95","安徽海螺水泥股份有限公司","Anhui Conch Cement Company Limited","1997/9/1","安徽省芜湖市文化路39号","安徽省芜湖市九华山南路1011号","上海证券交易所","2002/2/7","2002/1/24","流通A股","","","",""
"000063","中兴通讯","广东","113.956","22.5425","通讯设备","412504.95","33.62","41.25","592.77","中兴通讯股份有限公司","ZTE Corporation","1997/11/11","广东省深圳市南山区高新技术产业园科技南路中兴通讯大厦","广东省深圳市南山区高新技术产业园科技南路中兴通讯大厦","深圳证券交易所","1997/11/18","1997/10/6","流通A股","","","",""
"601727","上海电气","上海","121.411","31.1815","电子电气组件与设备","1282391.34","98.51","128.24","1106.27","上海电气集团股份有限公司","Shanghai Electric Group Company Limited","2004/3/1","上海市兴义路8号万都中心30楼","上海市徐汇区钦江路212号","上海证券交易所","2008/12/5","2008/11/12","流通A股","","","",""
"000728","国元证券","安徽","117.275","31.8563","投资服务","196410.00","19.64","19.64","427.19","国元证券股份有限公司","Guoyuan Securities Co., Ltd.","1997/6/6","安徽省合肥市梅山路18号","安徽省合肥市梅山路18号安徽国际金融中心A座国元证券","深圳证券交易所","1997/6/16","1997/5/22","流通A股","","","",""
"600415","小商品城","浙江","120.114","29.3408","综合工业","544321.42","54.43","54.43","585.69","浙江中国小商品城集团股份有限公司","Zhejiang China Commodities City Group Co., Ltd.","1993/12/28","浙江省义乌市福田路105号海洋商务写字楼","浙江省义乌市福田路105号海洋商务写字楼","上海证券交易所","2002/5/9","2002/4/27","流通A股","","","",""
"000651","格力电器","广东","113.503","22.2407","耐用消费品","601573.09","59.73","60.16","1087.12","珠海格力电器股份有限公司","Gree Electric Appliances, Inc. of Zhuhai","1989/12/13","广东省珠海市前山金鸡西路","广东省珠海市前山金鸡西路","深圳证券交易所","1996/11/18","1989/12/1","流通A股","","","",""
"601633","长城汽车","河北","115.472","38.8218","汽车","912726.90","60.28","91.27","724.53","长城汽车股份有限公司","Great Wall Motor Company Limited","1998/7/1","河北省保定市朝阳南大街2266号","河北省保定市朝阳南大街2266号","上海证券交易所","2011/9/28","2011/9/19","流通A股","","","",""
"600027","华电国际","山东","116.442","39.9462","电力（IV）","986297.67","59.40","98.63","425.31","华电国际电力股份有限公司","Huadian Power International Corporation Limited","1994/6/28","山东省济南市经三路14号","北京市西城区宣武门内大街2号","上海证券交易所","2005/2/3","2005/1/24","流通A股","","","",""
"000725","京东方A","北京","116.52","39.7858","电子电气组件与设备","3515306.77","233.54","351.53","723.96","京东方科技集团股份有限公司","BOE Technology Group Co., Ltd.","1993/4/9","北京市朝阳区酒仙桥路10号","北京市朝阳区酒仙桥路10号","深圳证券交易所","2001/1/12","2000/12/11","流通A股","","","",""
"600703","三安光电","湖北","118.186","24.489","电子电气组件与设备","239308.49","23.70","23.93","575.29","三安光电股份有限公司","Sanan Optoelectronics Co., Ltd.","1993/3/27","湖北省荆州市沙市区高新技术开发区三湾路72","福建省厦门市思明区吕岭路1721-1725号","上海证券交易所","1996/5/28","1996/5/14","流通A股","","","",""
"002415","海康威视","浙江","120.228","30.2153","电子设备","406912.80","31.56","40.69","1077.67","杭州海康威视数字技术股份有限公司","Hangzhou Hikvision Digital Technology Co., Ltd.","2008/6/25","浙江省杭州市滨江区阡陌路555号","浙江省杭州市滨江区东流路700号海康威视制造基地1号楼6楼董事会办公室","中小企业板","2010/5/28","2010/5/17","流通A股","","","",""
"600588","用友网络","北京","116.242","40.074","软件","145959.21","13.98","14.60","424.00","用友网络科技股份有限公司","Yonyou Network Technology Co., Ltd.","1999/12/6","北京市海淀区北清路68号","北京市海淀区北清路68号","上海证券交易所","2001/5/18","2001/4/23","流通A股","","","",""
"601018","宁波港","浙江","121.856","29.917","运输服务","1280000.00","128.00","128.00","1044.48","宁波港股份有限公司","Ningbo Port Company Limited","2008/3/31","浙江省宁波市北仑区明州路301号","浙江省宁波市北仑区明州路301号宁波港大厦","上海证券交易所","2010/9/28","2010/9/14","流通A股","","","",""
"000738","中航动控","湖南","120.252","31.5658","航空航天","114564.23","11.46","11.46","420.34","中航动力控制股份有限公司","AVIC Aero-engine Controls Co., Limited","1997/6/20","江苏省无锡市滨湖区刘闾路33号","江苏省无锡市梁溪路792号","深圳证券交易所","1997/6/26","1997/6/12","流通A股","","","",""
"601688","华泰证券","江苏","118.73","32.0107","投资服务","716276.88","54.44","71.63","987.49","华泰证券股份有限公司","Huatai Securities Co., Ltd.","2007/12/7","江苏省南京市江东中路228号","江苏省南京市江东中路228号","上海证券交易所","2010/2/26","2010/2/9","流通A股","","","",""
"601985","中国核电","北京","116.345","39.9183","电力（IV）","1556543.00","38.91","155.65","418.67","中国核能电力股份有限公司","China National Nuclear Power Co., Ltd.","2008/1/21","北京市西城区三里河南四巷一号","北京市西城区三里河南四巷一号","上海证券交易所","2015/6/10","2015/6/2","流通A股","","","",""
"600011","华能国际","北京","116.377","39.9125","电力（IV）","1442038.34","105.00","144.20","984.90","华能国际电力股份有限公司","Huaneng Power International Co., Ltd.","1994/6/30","北京市西城区复兴门内大街6号华能大厦","北京市西城区复兴门内大街6号华能大厦","上海证券交易所","2001/12/6","2001/11/15","流通A股","","","",""
"002142","宁波银行","浙江","121.417","29.6721","银行业（IV）","389979.41","28.73","32.50","375.73","宁波银行股份有限公司","Bank of Ningbo Co., Ltd.","1997/4/10","浙江省宁波市鄞州区宁南南路700号","浙江省宁波市鄞州区宁南南路700号","中小企业板","2007/7/19","2007/7/12","流通A股","","","",""
